,0,1,2,3,4,5,6,7,8,9
167,1.9073486328125e-06,1048576.0,359661568.0,343.0,0.0,343.0,343.0,343.0,343.0,343.0
168,9.5367431640625e-07,2097152.0,165675008.0,79.0,0.0,79.0,79.0,79.0,79.0,79.0
169,9.5367431640625e-07,2097152.0,293601280.0,140.0,0.0,140.0,140.0,140.0,140.0,140.0
170,2.86102294921875e-06,699050.6666666666,50331648.0,72.0,0.0,72.0,72.0,72.0,72.0,72.0
171,9.5367431640625e-07,2097152.0,255852544.0,122.0,0.0,122.0,122.0,122.0,122.0,122.0
172,9.5367431640625e-07,2097152.0,125829120.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0
173,9.5367431640625e-07,2097152.0,125829120.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0
174,2.1457672119140625e-06,932067.5555555555,70837134.22222222,76.0,0.0,76.0,76.0,76.0,76.0,76.0
175,9.5367431640625e-07,2097152.0,224395264.0,107.0,0.0,107.0,107.0,107.0,107.0,107.0
176,0.0011749267578125,8511.16883116883,3201901.714285714,376.2,644.4074487465209,52.0,52.0,60.0,52.0,1665.0
177,0.001219034194946289,8203.21533346372,3071283.8208488165,374.4,646.8315391197309,52.0,52.0,60.0,40.0,1668.0
178,9.5367431640625e-07,2097152.0,165675008.0,79.0,0.0,79.0,79.0,79.0,79.0,79.0
179,4.601478576660156e-05,43464.290155440416,6085000.621761658,140.0,0.0,140.0,140.0,140.0,140.0,140.0
180,2.86102294921875e-06,699050.6666666666,41943040.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0
181,9.5367431640625e-07,2097152.0,125829120.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0
182,4.887580871582031e-05,40920.039024390244,3109922.9658536585,76.0,0.0,76.0,76.0,76.0,76.0,76.0
183,9.5367431640625e-07,2097152.0,224395264.0,107.0,0.0,107.0,107.0,107.0,107.0,107.0
184,9.5367431640625e-07,2097152.0,148897792.0,71.0,0.0,71.0,71.0,71.0,71.0,71.0
185,4.8160552978515625e-05,41527.762376237624,4111248.4752475247,99.0,0.0,99.0,99.0,99.0,99.0,99.0
186,4.0531158447265625e-06,493447.5294117647,29113404.23529412,59.0,0.0,59.0,59.0,59.0,59.0,59.0
187,4.8160552978515625e-05,41527.762376237624,2450137.9801980196,59.0,0.0,59.0,59.0,59.0,59.0,59.0
188,3.0994415283203125e-06,645277.5384615385,38716652.307692304,60.0,0.0,60.0,60.0,60.0,60.0,60.0
189,9.5367431640625e-07,2097152.0,125829120.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0
190,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
191,4.9114227294921875e-05,40721.398058252424,4357189.59223301,107.0,0.0,107.0,107.0,107.0,107.0,107.0
192,4.0531158447265625e-06,493447.5294117647,33060984.470588237,67.0,0.0,67.0,67.0,67.0,67.0,67.0
193,1.1920928955078125e-05,167772.16,11240734.72,67.0,0.0,67.0,67.0,67.0,67.0,67.0
194,3.0994415283203125e-06,645277.5384615385,84531357.53846154,131.0,0.0,131.0,131.0,131.0,131.0,131.0
195,9.5367431640625e-07,2097152.0,255852544.0,122.0,0.0,122.0,122.0,122.0,122.0,122.0
196,546.996796131134,0.02742246409136916,2.084107270944056,76.0,0.0,76.0,76.0,76.0,76.0,76.0
197,546.9960820674896,0.025594333230110136,1.9451693254883702,76.0,0.0,76.0,76.0,76.0,76.0,76.0
198,944.002739906311,0.023305017104276016,1.771181299924977,76.0,0.0,76.0,76.0,76.0,76.0,76.0
199,4.0531158447265625e-06,493447.5294117647,33060984.470588237,67.0,0.0,67.0,67.0,67.0,67.0,67.0
200,9.5367431640625e-07,2097152.0,140509184.0,67.0,0.0,67.0,67.0,67.0,67.0,67.0
201,1.1920928955078125e-06,1677721.6,204682035.2,122.0,0.0,122.0,122.0,122.0,122.0,122.0
202,944.0028779506683,0.023305013696313832,1.7711810409198512,76.0,0.0,76.0,76.0,76.0,76.0,76.0
203,3.0994415283203125e-06,645277.5384615385,84531357.53846154,131.0,0.0,131.0,131.0,131.0,131.0,131.0
204,1278.9707720279694,0.021110724803498127,1.6044150850658576,76.0,0.0,76.0,76.0,76.0,76.0,76.0
205,1278.9705531597137,0.02111072841614386,1.6044153596269333,76.0,0.0,76.0,76.0,76.0,76.0,76.0
206,1397.987114906311,0.0329044520579024,2.500738356400582,76.0,0.0,76.0,76.0,76.0,76.0,76.0
207,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
208,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
209,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
210,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
211,615.9870879650116,0.03571503434054061,2.7143426098810863,76.0,0.0,76.0,76.0,76.0,76.0,76.0
212,650.9734308719635,0.03379554211687491,2.568461200882493,76.0,0.0,76.0,76.0,76.0,76.0,76.0
213,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
214,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
215,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
216,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
217,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
218,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
219,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
220,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
221,3.814697265625e-06,524288.0,39845888.0,76.0,0.0,76.0,76.0,76.0,76.0,76.0
222,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
223,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
224,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
225,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
226,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
227,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
228,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
229,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
230,3.814697265625e-06,524288.0,39845888.0,76.0,0.0,76.0,76.0,76.0,76.0,76.0
231,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
232,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
233,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
234,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
235,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
236,4.696846008300781e-05,42581.766497461926,3236214.2538071065,76.0,0.0,76.0,76.0,76.0,76.0,76.0
237,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
238,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
239,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
240,3.814697265625e-06,524288.0,39845888.0,76.0,0.0,76.0,76.0,76.0,76.0,76.0
241,3.0994415283203125e-06,645277.5384615385,49041092.92307692,76.0,0.0,76.0,76.0,76.0,76.0,76.0
242,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
243,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
244,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
245,2.86102294921875e-06,699050.6666666666,53127850.666666664,76.0,0.0,76.0,76.0,76.0,76.0,76.0
246,4.0531158447265625e-06,493447.5294117647,37502012.23529412,76.0,0.0,76.0,76.0,76.0,76.0,76.0
